employee_id,first_name,last_name,start_date,exit_date,title,supervisor,ad_email,business_unit,employee_status,employee_type,pay_zone,employee_classification_type,termination_type,termination_description,department_type,division,date_of_birth,state,job_function_description,gender_code,location_code,race_desc,marital_desc,performance_score,current_employee_rating,active_flag,non_active_flag,termination_flag,voluntary_termination_flag,involuntary_termination_flag,employee_status_group,tenure_days,tenure_years,application_date,education_level,years_of_experience,desired_salary,recruitment_job_title,recruitment_status,survey_date,engagement_score,satisfaction_score,work_life_balance_score,engagement_segment,training_date,training_program_name,training_type,training_outcome,training_location,trainer,training_duration_days,training_cost,training_timing,early_attrition_6m_flag,early_attrition_12m_flag
1098,Alain,Robinson,2019-05-03,2023-06-02,Production Technician I,Stephanie Griffin,alain.robinson@bilearner.com,PL,Voluntarily Terminated,Part-Time,Zone A,Temporary,Involuntary,Meet fight night. Image room nation.,Production,General - Eng,1993-01-10,MA,Engineer,Male,1420,Asian,Widowed,Fully Meets,3,0,1,1,1,0,Terminated,1491,4.08,2023-07-20,High School,12,74228.18,Marine scientist,In Review,2022-12-28,2,2,2,Low Engagement,2023-05-13,Leadership Development,External,Failed,Rachelshire,Kimberly Smith,5,666.67,After Start Date,0,0
1099,Seffi,Shields,2022-03-25,2022-04-22,Production Technician I,Robert Sullivan,seffi.shields@bilearner.com,SVG,Active,Part-Time,Zone A,Part-Time,Retirement,Person say might throw war scientist.,Production,Field Operations,1971-12-24,MA,Laborer,Female,2149,Other,Single,Fully Meets,3,1,0,0,0,0,Active,28,0.08,2023-07-13,PhD,17,52215.48,Hospital pharmacist,Offered,2023-08-04,1,5,5,Low Engagement,2022-10-30,Project Management,External,Incomplete,Arthurmouth,Linda Carter,5,797.05,After Start Date,0,0
1100,Horia,Ndzi,2020-04-07,,Production Technician I,Charles Delacruz,horia.ndzi@bilearner.com,EW,Active,Full-Time,Zone C,Temporary,Unk,,Production,Field Operations,1964-05-10,MA,Laborer,Male,2421,White,Divorced,Fully Meets,3,1,0,0,0,0,Active,2282,6.25,2023-06-24,Bachelor's Degree,16,51927.82,Race relations officer,Applied,2022-09-10,1,4,5,Low Engagement,2023-02-25,Communication Skills,External,Completed,Brownmouth,Sarah Cain,3,518.56,After Start Date,0,0
1101,Evelyn,Girifalco,2021-03-10,,Production Technician I,John Alvarez,evelyn.girifalco@bilearner.com,TNS,Active,Full-Time,Zone A,Part-Time,Unk,,Production,Engineers,1944-03-19,MA,Engineer,Female,2451,White,Widowed,Fully Meets,3,1,0,0,0,0,Active,1945,5.33,2023-06-12,PhD,18,66506.02,Counselling psychologist,In Review,2023-03-21,1,1,3,Low Engagement,2023-03-31,Communication Skills,Internal,Passed,Osbornfort,Matthew Mason,5,426.82,After Start Date,0,0
1102,Ermine,Pelletier,2019-08-04,,Production Technician II,Margaret Lee,ermine.pelletier@bilearner.com,EW,Active,Part-Time,Zone A,Part-Time,Unk,,Production,General - Con,1953-09-19,MA,Groundman,Female,2472,Black,Single,Fully Meets,3,1,0,0,0,0,Active,2529,6.92,2023-05-27,PhD,7,73093.48,Best boy,Offered,2023-03-02,5,1,4,High Engagement,2022-12-31,Project Management,External,Failed,Taylorburgh,Timothy Freeman,2,150.04,After Start Date,0,0
1103,Samuel,MacLennan,2021-04-11,2023-05-27,Production Technician I,Chad Moreno,samuel.maclennan@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone C,Temporary,Involuntary,Garden sit drive assume large seat.,Production,Splicing,1957-04-02,MA,Splicer,Male,1938,Asian,Widowed,Fully Meets,3,0,1,1,1,0,Terminated,776,2.12,2023-07-27,PhD,3,57972.41,Town planner,In Review,2022-11-06,5,3,1,High Engagement,2023-07-05,Leadership Development,External,Passed,Hoffmanview,Richard Johnson,3,308.21,After Start Date,0,0
1104,Sean,Bernstein,2019-06-16,,Production Technician I,Matthew West,sean.bernstein@bilearner.com,PYZ,Active,Part-Time,Zone C,Temporary,Unk,,Production,General - Eng,1995-09-14,MA,Supervisor,Male,2072,Asian,Divorced,Fully Meets,3,1,0,0,0,0,Active,2578,7.06,2023-07-25,Master's Degree,6,89275.77,"Psychologist, clinical",In Review,2022-12-21,1,4,2,Low Engagement,2022-08-11,Communication Skills,Internal,Completed,West Joel,Gloria Phillips,4,766.77,After Start Date,0,0
1105,Shakira,Perry,2020-10-08,2022-12-04,Production Technician I,Mark Jacobs,shakira.perry@bilearner.com,PL,Voluntarily Terminated,Contract,Zone A,Full-Time,Voluntary,Others suggest generation budget large west real.,Production,General - Con,1948-10-11,MA,Technician,Female,2176,Hispanic,Single,Fully Meets,3,0,1,1,1,0,Terminated,787,2.15,2023-07-09,PhD,4,69991.75,Chief of Staff,Rejected,2023-02-15,1,4,1,Low Engagement,2023-01-17,Technical Skills,Internal,Incomplete,Lake Heidi,Sarah Payne,4,172.19,After Start Date,0,0
1106,Michael J,Fitzpatrick,2021-08-18,,Production Technician II,Isaac Long,michael j.fitzpatrick@bilearner.com,BPC,Active,Full-Time,Zone B,Temporary,Unk,,Production,Aerial,1995-01-01,MA,Lineman,Male,2143,Other,Single,Fully Meets,3,1,0,0,0,0,Active,1784,4.88,2023-05-28,Master's Degree,13,56700.48,Tourism officer,Applied,2023-01-31,2,3,3,Low Engagement,2022-10-31,Project Management,Internal,Completed,Port Jacob,Amber Taylor,1,742.55,After Start Date,0,0
1107,Cybil,Trzeciak,2020-03-16,,Production Technician II,Amanda Marshall,cybil.trzeciak@bilearner.com,BPC,Active,Contract,Zone A,Part-Time,Unk,,Production,Wireline Construction,1992-02-09,MA,Laborer,Female,1778,Other,Single,Fully Meets,3,1,0,0,0,0,Active,2304,6.31,2023-06-19,PhD,13,64947.3,Podiatrist,Rejected,2022-10-18,4,5,1,High Engagement,2023-01-26,Technical Skills,Internal,Failed,West Lisafort,Isaac Burke,2,231.28,After Start Date,0,0
1108,Barry,Wilber,2019-01-24,,Production Technician I,Danielle Jones,barry.wilber@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Unk,,Production,General - Con,1969-04-18,MA,Flagger,Male,2324,White,Married,Fully Meets,3,1,0,0,0,0,Active,2721,7.45,2023-06-26,Master's Degree,13,75152.02,Actuary,Interviewing,2023-07-24,4,5,3,High Engagement,2023-05-23,Customer Service,Internal,Completed,Ricardoberg,Shane Short,5,124.54,After Start Date,0,0
1109,Enola,Chivukula,2022-06-11,2022-09-25,Production Technician I,Timothy Moore,enola.chivukula@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Retirement,Large although outside technology office.,Production,Field Operations,1981-10-01,MA,Laborer,Female,1775,White,Divorced,Fully Meets,3,0,1,1,1,0,Terminated,106,0.29,2023-06-22,Bachelor's Degree,20,36713.33,Patent examiner,Applied,2022-10-16,4,5,4,High Engagement,2023-01-21,Leadership Development,External,Completed,South Ericburgh,Walter Frazier,5,898.37,After Start Date,1,1
1110,Joelle,Burke,2022-07-02,,Production Technician II,Joshua Vasquez,joelle.burke@bilearner.com,NEL,Active,Full-Time,Zone B,Temporary,Unk,,Production,General - Con,1987-05-05,MA,Foreman,Female,2148,Asian,Single,Fully Meets,3,1,0,0,0,0,Active,1466,4.01,2023-07-05,Master's Degree,0,71693.44,Land,Applied,2023-02-23,1,1,4,Low Engagement,2022-10-13,Customer Service,Internal,Passed,Webbmouth,Theodore Robles,2,764.36,After Start Date,0,0
1111,Alexandra,Kirill,2019-09-08,2020-08-29,Production Technician I,Mark Hernandez,alexandra.kirill@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Retirement,Gun fly subject those. Must member financial.,Production,Splicing,1952-05-31,MA,Splicer,Female,2127,White,Widowed,Fully Meets,3,0,1,1,1,0,Terminated,356,0.97,2023-07-06,High School,11,53176.56,Commissioning editor,Applied,2023-05-11,4,1,1,High Engagement,2022-12-05,Project Management,Internal,Failed,Davilatown,Brendan Holmes,5,786.57,After Start Date,0,1
1112,Celeste,Johnson,2022-07-10,,Production Technician I,Kristi Andrews,celeste.johnson@bilearner.com,MSC,Active,Full-Time,Zone A,Part-Time,Unk,,Production,Engineers,1975-07-15,MA,Project Manager,Female,84262,White,Single,Fully Meets,3,1,0,0,0,0,Active,1458,3.99,2023-07-27,High School,10,92374.75,Therapeutic radiographer,Rejected,2023-07-06,4,1,1,High Engagement,2022-09-30,Communication Skills,Internal,Failed,Delgadoshire,Eric Davis,3,668.05,After Start Date,0,0
1113,Nathalia,Hendrix,2022-04-24,,Production Technician I,Kenneth Carter,nathalia.hendrix@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,Unk,,Production,General - Con,1976-09-03,MA,Lineman,Female,31490,Asian,Divorced,Fully Meets,3,1,0,0,0,0,Active,1535,4.2,2023-06-25,Bachelor's Degree,16,55619.78,Neurosurgeon,Applied,2023-04-09,3,3,5,Medium Engagement,2023-01-20,Technical Skills,External,Incomplete,Lake Eileenfurt,Brittany Jones,2,956.92,After Start Date,0,0
1114,Justus,Bowen,2020-03-31,,Production Technician I,John Smith,justus.bowen@bilearner.com,PL,Active,Full-Time,Zone C,Part-Time,Unk,,Production,General - Con,1960-12-31,MA,Laborer,Female,59522,Hispanic,Widowed,Fully Meets,3,1,0,0,0,0,Active,2289,6.27,2023-06-08,Master's Degree,11,85187.23,Press sub,Offered,2023-03-03,1,3,3,Low Engagement,2023-02-25,Communication Skills,Internal,Incomplete,Jesusland,Darren Huynh,1,912.27,After Start Date,0,0
1115,Marcus,Bender,2019-03-23,,Production Technician I,Bradley Butler,marcus.bender@bilearner.com,PYZ,Active,Contract,Zone A,Part-Time,Unk,,Production,Field Operations,1997-02-19,MA,Technician,Male,63452,Black,Widowed,Fully Meets,3,1,0,0,0,0,Active,2663,7.29,2023-07-10,PhD,1,51003.26,Charity fundraiser,Offered,2023-03-11,4,1,3,High Engagement,2023-05-19,Customer Service,Internal,Incomplete,Aguirreland,Brenda Martinez,4,881.71,After Start Date,0,0
1116,Ryker,Logan,2019-03-09,2023-07-12,Production Technician I,Ryan Jenkins,ryker.logan@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Voluntary,Maintain program process present knowledge PM.,Production,Field Operations,1984-08-10,MA,Clerk,Male,50055,White,Divorced,Fully Meets,3,0,1,1,1,0,Terminated,1586,4.34,2023-07-16,PhD,14,76551.15,Recycling officer,Interviewing,2022-12-16,3,4,4,Medium Engagement,2023-05-16,Communication Skills,Internal,Incomplete,Kempmouth,Ms. Jeanette Webster DDS,4,557.68,After Start Date,0,0
1117,Payten,Middleton,2019-02-21,2019-03-06,Production Technician I,Dennis Martinez,payten.middleton@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone C,Temporary,Resignation,Place impact which although.,Production,General - Con,1997-08-23,MA,Technician,Male,6139,Other,Divorced,Fully Meets,3,0,1,1,1,0,Terminated,13,0.04,2023-06-24,Bachelor's Degree,6,94935.35,Neurosurgeon,Offered,2023-07-29,4,5,1,High Engagement,2023-01-12,Communication Skills,Internal,Completed,Lake Emily,Ashley Jensen,4,271.68,After Start Date,1,1
1118,Harrison,Hunt,2019-10-04,2022-11-26,Production Technician I,Stephen Parks,harrison.hunt@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,Retirement,Power picture early anyone.,Production,Engineers,1976-02-29,MA,Project Manager,Male,44761,Asian,Divorced,Fully Meets,3,1,0,0,0,0,Active,1149,3.15,2023-07-09,PhD,8,67339.29,Art gallery manager,Rejected,2023-02-22,1,5,3,Low Engagement,2022-12-16,Communication Skills,External,Completed,North Whitney,Patricia Morris,2,299.68,After Start Date,0,0
1119,Orlando,Henderson,2019-11-24,2020-12-20,Production Technician I,Brenda Garza DDS,orlando.henderson@bilearner.com,BPC,Active,Part-Time,Zone C,Part-Time,Involuntary,City mouth training radio Mrs.,Production,Field Operations,1994-12-31,MA,Laborer,Female,49105,White,Single,Fully Meets,3,1,0,0,0,0,Active,392,1.07,2023-06-25,Bachelor's Degree,18,93327.21,Restaurant manager,Offered,2023-04-16,4,4,5,High Engagement,2023-07-08,Communication Skills,Internal,Incomplete,Kaylaburgh,John Williams,5,440.28,After Start Date,0,0
1120,Darian,Potts,2020-08-17,,Production Technician I,Ms. Diane Bradshaw DVM,darian.potts@bilearner.com,CCDR,Active,Part-Time,Zone B,Temporary,Unk,,Production,People Services,1968-09-20,MA,Administration,Female,24637,Black,Divorced,Fully Meets,3,1,0,0,0,0,Active,2150,5.89,2023-06-27,Bachelor's Degree,15,64803.55,Naval architect,In Review,2023-06-05,3,3,4,Medium Engagement,2023-03-10,Leadership Development,Internal,Incomplete,Swansonstad,Joshua Bell,4,553.83,After Start Date,0,0
1121,Isabela,Collins,2021-03-16,,Production Manager,Alyssa Gill,isabela.collins@bilearner.com,EW,Active,Part-Time,Zone C,Full-Time,Unk,,Production,Aerial,1981-05-29,MA,Lineman,Female,87582,Hispanic,Widowed,Fully Meets,3,1,0,0,0,0,Active,1939,5.31,2023-07-06,PhD,4,56305.22,"Scientist, forensic",Rejected,2023-01-21,1,1,4,Low Engagement,2022-09-19,Leadership Development,Internal,Failed,Richardfurt,George Brown,1,428.9,After Start Date,0,0
1122,Sierra,Macias,2021-11-16,2022-08-26,Production Manager,Miss Haley Duke DVM,sierra.macias@bilearner.com,MSC,Active,Contract,Zone C,Part-Time,Retirement,Food ball huge out simply according.,Production,General - Con,1975-11-13,MA,Technician,Female,35632,White,Married,Fully Meets,3,1,0,0,0,0,Active,283,0.77,2023-06-21,High School,15,74459.14,IT trainer,In Review,2022-12-04,2,1,2,Low Engagement,2023-01-21,Communication Skills,Internal,Passed,Allentown,Jessica Hodges,3,444.4,After Start Date,0,0
1123,Giuliana,Farmer,2022-05-03,,Production Manager,Barbara Gardner,giuliana.farmer@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Unk,,Production,Field Operations,1965-11-06,MA,Lineman,Female,38475,Other,Married,Fully Meets,3,1,0,0,0,0,Active,1526,4.18,2023-06-23,High School,18,66665.53,Recycling officer,Applied,2023-06-10,2,3,1,Low Engagement,2023-01-31,Project Management,Internal,Completed,Port Misty,Robert Young,4,254.38,After Start Date,0,0
1124,Pierce,Robbins,2019-12-24,2022-11-11,Production Manager,Monique Hudson DDS,pierce.robbins@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Involuntary,Strategy fear tough wife here now.,Production,Engineers,1986-06-17,MA,Technician,Female,80817,Other,Married,Fully Meets,3,1,0,0,0,0,Active,1053,2.88,2023-06-11,PhD,3,72894.61,Psychotherapist,Rejected,2023-02-27,3,2,3,Medium Engagement,2022-11-03,Communication Skills,Internal,Failed,Jennyport,Derek Harrell,1,256.21,After Start Date,0,0
1125,Lamont,Bridges,2021-10-21,,Production Technician II,Angela Peterson,lamont.bridges@bilearner.com,WBL,Active,Contract,Zone B,Part-Time,Unk,,Production,Aerial,1991-05-05,MA,Lineman,Male,10511,Hispanic,Married,Fully Meets,3,1,0,0,0,0,Active,1720,4.71,2023-05-19,PhD,5,82349.15,Commissioning editor,Interviewing,2023-03-17,4,3,4,High Engagement,2022-12-14,Communication Skills,Internal,Incomplete,New Gregory,Darren Mccarthy,2,756.19,After Start Date,0,0
1126,Gretchen,Richard,2018-09-08,2020-03-06,Production Technician II,Tony Pratt,gretchen.richard@bilearner.com,NEL,Voluntarily Terminated,Part-Time,Zone C,Temporary,Retirement,Feeling usually west peace money political the.,Production,Engineers,1959-10-27,MA,Engineer,Male,6305,White,Divorced,Fully Meets,3,0,1,1,1,0,Terminated,545,1.49,2023-07-03,High School,8,51582.31,Actuary,Rejected,2023-04-23,3,3,2,Medium Engagement,2023-07-29,Technical Skills,Internal,Failed,North Benjaminstad,William Farrell,4,500.45,After Start Date,0,0
1127,Axel,Hart,2019-02-26,,Production Technician II,Keith Lyons,axel.hart@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Unk,,Production,General - Con,2001-03-28,MA,Technician,Male,33576,White,Married,Fully Meets,3,1,0,0,0,0,Active,2688,7.36,2023-06-02,Master's Degree,18,41966.35,Radiation protection practitioner,Applied,2023-01-27,5,1,3,High Engagement,2022-09-04,Communication Skills,External,Incomplete,New Waynehaven,Melissa Miles,2,500.83,After Start Date,0,0
1128,Emma,Escobar,2023-04-21,,Production Technician II,Kevin Calderon,emma.escobar@bilearner.com,BPC,Active,Part-Time,Zone B,Part-Time,Unk,,Production,General - Con,1957-06-20,MA,Technician,Female,12707,Hispanic,Married,Fully Meets,3,1,0,0,0,0,Active,1173,3.21,2023-07-02,Bachelor's Degree,8,80960.76,"Designer, fashion/clothing",In Review,2023-02-18,4,2,4,High Engagement,2023-05-17,Communication Skills,Internal,Incomplete,New Cory,James Perez,1,773.8,After Start Date,0,0
1129,Maximilian,Craig,2019-09-19,2021-10-23,Production Technician II,Laura Reid,maximilian.craig@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Resignation,Mission media writer cell.,Production,Field Operations,1956-05-17,MA,Tower Hand,Female,73131,Other,Married,Fully Meets,3,0,1,1,1,0,Terminated,765,2.09,2023-07-28,High School,0,78965.79,"Therapist, occupational",Applied,2022-10-31,1,1,1,Low Engagement,2022-09-11,Technical Skills,Internal,Passed,Ashleyton,Chad Mccall,2,768.06,After Start Date,0,0
1130,Erik,Padilla,2020-12-23,,Production Technician I,Stacey Fowler,erik.padilla@bilearner.com,SVG,Active,Contract,Zone A,Part-Time,Unk,,Production,Technology / It,1997-02-17,MA,Intern,Female,37659,Hispanic,Divorced,Fully Meets,3,1,0,0,0,0,Active,2022,5.54,2023-08-01,Master's Degree,0,86317.06,Catering manager,Interviewing,2023-05-07,1,5,4,Low Engagement,2022-11-09,Leadership Development,External,Completed,Bellport,Mr. Brandon Turner,3,777.7,After Start Date,0,0
1131,Gilbert,Duffy,2019-03-29,,Production Technician I,Stephen Hebert,gilbert.duffy@bilearner.com,EW,Active,Part-Time,Zone B,Part-Time,Unk,,Production,Splicing,1995-03-22,MA,Operator,Female,48502,Black,Single,Fully Meets,3,1,0,0,0,0,Active,2657,7.27,2023-07-29,High School,20,31284.97,Chief Strategy Officer,Offered,2023-05-11,4,4,4,High Engagement,2023-03-31,Customer Service,Internal,Incomplete,Garnerhaven,Benjamin Briggs,2,943.05,After Start Date,0,0
1132,Raymond,Ayers,2021-05-15,2023-05-03,Production Technician I,James Burgess,raymond.ayers@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone B,Full-Time,Involuntary,Note claim hundred central bad.,Production,Aerial,1963-11-04,MA,Laborer,Female,88428,Hispanic,Widowed,Fully Meets,3,0,1,1,1,0,Terminated,718,1.97,2023-06-05,Bachelor's Degree,18,43679.74,Regulatory affairs officer,Rejected,2023-07-15,1,5,5,Low Engagement,2022-09-27,Communication Skills,Internal,Passed,Robertsburgh,Amber Harris MD,4,475.91,After Start Date,0,0
1133,Vincent,Wyatt,2022-03-14,2022-10-02,Production Technician I,Jordan Robinson,vincent.wyatt@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Voluntary,Field year certainly data sense table yes.,Production,Aerial,1949-11-20,MA,Engineer,Female,95347,Hispanic,Married,Fully Meets,3,0,1,1,1,0,Terminated,202,0.55,2023-05-31,Bachelor's Degree,16,79187.3,Paramedic,In Review,2023-06-15,1,2,4,Low Engagement,2022-08-19,Customer Service,External,Passed,Blakeshire,Richard Ross,3,107.14,After Start Date,0,1
1134,Micah,Stanley,2021-12-06,2022-01-08,Production Technician I,Matthew Baker,micah.stanley@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone C,Temporary,Retirement,For majority down.,Production,General - Con,1996-09-07,MA,Technician,Female,80920,Asian,Single,Fully Meets,3,0,1,1,1,0,Terminated,33,0.09,2023-05-16,PhD,18,85618.33,English as a foreign language teacher,Offered,2022-12-29,4,1,2,High Engagement,2022-12-09,Communication Skills,External,Passed,Robertshire,Carolyn Deleon,1,271.49,After Start Date,1,1
1135,Evan,Chen,2021-10-27,,Production Technician I,Anita Dudley,evan.chen@bilearner.com,CCDR,Active,Full-Time,Zone A,Temporary,Unk,,Production,Engineers,1964-08-30,MA,Principal,Male,7440,Other,Widowed,Fully Meets,3,1,0,0,0,0,Active,1714,4.69,2023-05-19,Master's Degree,15,61725.13,Oncologist,Applied,2023-02-23,5,4,4,High Engagement,2023-03-22,Project Management,Internal,Passed,West Caitlinport,Andrew Jordan,2,524.23,After Start Date,0,0
1136,Serenity,Thornton,2023-04-01,,Production Technician I,Marilyn Cook,serenity.thornton@bilearner.com,SVG,Active,Full-Time,Zone A,Temporary,Unk,,Production,Field Operations,1946-03-27,MA,Driver,Male,84202,Other,Divorced,Fully Meets,3,1,0,0,0,0,Active,1193,3.27,2023-07-29,Bachelor's Degree,5,37976.2,Purchasing manager,Rejected,2023-04-09,2,5,2,Low Engagement,2022-12-25,Customer Service,External,Completed,Brittanyberg,Danny Smith,3,535.88,Before Start Date,0,0
1137,Talan,Rivas,2019-05-29,,Production Technician I,Brian Hamilton,talan.rivas@bilearner.com,EW,Active,Full-Time,Zone C,Part-Time,Unk,,Production,Field Operations,1954-02-28,MA,Laborer,Male,3187,Black,Single,Fully Meets,3,1,0,0,0,0,Active,2596,7.11,2023-08-05,PhD,18,46653.8,Exhibition designer,In Review,2022-11-12,3,3,5,Medium Engagement,2022-09-09,Communication Skills,Internal,Passed,Rothville,Monique Williams DVM,5,270.92,After Start Date,0,0
1138,Calvin,Braun,2019-07-12,2022-07-12,Production Technician I,David Park,calvin.braun@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,Involuntary,It stay center free vote.,Production,General - Eng,1983-08-02,MA,Coordinator,Male,2766,Black,Divorced,Fully Meets,3,1,0,0,0,0,Active,1096,3.0,2023-07-07,Bachelor's Degree,4,32381.57,Waste management officer,Interviewing,2022-10-19,4,5,1,High Engagement,2022-09-10,Customer Service,Internal,Failed,Cohenmouth,Stacy Fisher,4,155.14,After Start Date,0,0
